t_idx,time_label,node_idx,node_label,account_category,optimal_input_u,state_error_x
16,2021-05,6,06_IchijoKarasuma,Unknown,0.0,6.0
16,2021-05,7,07_IchijoKurumayacho,Unknown,0.0,24.0
16,2021-05,8,08_IchijoMuromachi,Unknown,0.0,10.0
16,2021-05,9,09_IchijoShinmachi,Unknown,0.0,87.0
16,2021-05,10,10_NijoHorikawa,Unknown,0.0,12.0
16,2021-05,11,11_NijoKarasuma,Unknown,0.0,126.0
16,2021-05,12,12_NijoKurumayacho,Unknown,0.0,70.0
16,2021-05,13,13_NijoMuromachi,Unknown,0.0,12.0
16,2021-05,14,14_NijoShinmachi,Unknown,0.0,24.0
16,2021-05,15,15_SanjoHorikawa,Unknown,0.0,18.0
16,2021-05,16,16_SanjoKarasuma,Unknown,-15.8013,78.0
16,2021-05,17,17_SanjoKurumayacho,Unknown,0.0,35.0
16,2021-05,18,18_SanjoMuromachi,Unknown,0.0,185.0
16,2021-05,19,19_SanjoShinmachi,Unknown,0.0,35.0
16,2021-05,20,20_ShijoHorikawa,Unknown,0.0,48.0
16,2021-05,21,21_ShijoKarasuma,Unknown,0.0,10321.0
16,2021-05,22,22_ShijoKurumayacho,Unknown,272.6717,62.0
16,2021-05,23,23_ShijoMuromachi,Unknown,-8.3726,39.0
16,2021-05,24,24_ShijoShinmachi,Unknown,0.0,90.0
17,2021-06,0,00_GojoHorikawa,Unknown,0.0,97.0
17,2021-06,1,01_GojoKarasuma,Unknown,170.7164,69.0
17,2021-06,2,02_GojoKurumayacho,Unknown,0.0,32.0
17,2021-06,3,03_GojoMuromachi,Unknown,0.0,30.0
17,2021-06,4,04_GojoShinmachi,Unknown,0.0,82.0
17,2021-06,5,05_IchijoHorikawa,Unknown,0.0,40.0
17,2021-06,6,06_IchijoKarasuma,Unknown,0.0,40.0
17,2021-06,7,07_IchijoKurumayacho,Unknown,0.0,36.0
17,2021-06,8,08_IchijoMuromachi,Unknown,0.0,20.0
17,2021-06,9,09_IchijoShinmachi,Unknown,0.0,76.0
17,2021-06,10,10_NijoHorikawa,Unknown,0.0,66.0
17,2021-06,11,11_NijoKarasuma,Unknown,0.0,63.0
17,2021-06,12,12_NijoKurumayacho,Unknown,0.0,14.0
17,2021-06,13,13_NijoMuromachi,Unknown,0.0,31.0
17,2021-06,14,14_NijoShinmachi,Unknown,0.0,57.0
17,2021-06,15,15_SanjoHorikawa,Unknown,0.0,46.0
17,2021-06,16,16_SanjoKarasuma,Unknown,-62.9905,70.0
17,2021-06,17,17_SanjoKurumayacho,Unknown,0.0,224.0
17,2021-06,18,18_SanjoMuromachi,Unknown,0.0,135.0
17,2021-06,19,19_SanjoShinmachi,Unknown,0.0,34.0
17,2021-06,20,20_ShijoHorikawa,Unknown,0.0,36.0
17,2021-06,21,21_ShijoKarasuma,Unknown,0.0,10306.0
17,2021-06,22,22_ShijoKurumayacho,Unknown,91.7362,56.0
17,2021-06,23,23_ShijoMuromachi,Unknown,-39.5496,25.0
17,2021-06,24,24_ShijoShinmachi,Unknown,0.0,115.0
18,2021-07,0,00_GojoHorikawa,Unknown,0.0,53.0
18,2021-07,1,01_GojoKarasuma,Unknown,333.6499,133.0
18,2021-07,2,02_GojoKurumayacho,Unknown,0.0,275.0
18,2021-07,3,03_GojoMuromachi,Unknown,0.0,34.0
18,2021-07,4,04_GojoShinmachi,Unknown,0.0,133.0
18,2021-07,5,05_IchijoHorikawa,Unknown,0.0,25.0
18,2021-07,6,06_IchijoKarasuma,Unknown,0.0,21.0
18,2021-07,7,07_IchijoKurumayacho,Unknown,0.0,12.0
18,2021-07,8,08_IchijoMuromachi,Unknown,0.0,19.0
18,2021-07,9,09_IchijoShinmachi,Unknown,0.0,17.0
18,2021-07,10,10_NijoHorikawa,Unknown,0.0,11.0
18,2021-07,11,11_NijoKarasuma,Unknown,0.0,127.0
18,2021-07,12,12_NijoKurumayacho,Unknown,0.0,65.0
18,2021-07,13,13_NijoMuromachi,Unknown,0.0,9.0
18,2021-07,14,14_NijoShinmachi,Unknown,0.0,29.0
18,2021-07,15,15_SanjoHorikawa,Unknown,0.0,72.0
18,2021-07,16,16_SanjoKarasuma,Unknown,1.0473,145.0
18,2021-07,17,17_SanjoKurumayacho,Unknown,0.0,3.0
18,2021-07,18,18_SanjoMuromachi,Unknown,0.0,121.0
18,2021-07,19,19_SanjoShinmachi,Unknown,0.0,59.0
18,2021-07,20,20_ShijoHorikawa,Unknown,0.0,10.0
18,2021-07,21,21_ShijoKarasuma,Unknown,0.0,10324.0
18,2021-07,22,22_ShijoKurumayacho,Unknown,306.8313,101.0
18,2021-07,23,23_ShijoMuromachi,Unknown,115.5891,112.0
18,2021-07,24,24_ShijoShinmachi,Unknown,0.0,58.0
19,2021-08,0,00_GojoHorikawa,Unknown,0.0,14.0
19,2021-08,1,01_GojoKarasuma,Unknown,100.3144,123.0
19,2021-08,2,02_GojoKurumayacho,Unknown,0.0,11.0
19,2021-08,3,03_GojoMuromachi,Unknown,0.0,181.0
19,2021-08,4,04_GojoShinmachi,Unknown,0.0,3.0
19,2021-08,5,05_IchijoHorikawa,Unknown,0.0,14.0
19,2021-08,6,06_IchijoKarasuma,Unknown,0.0,67.0
19,2021-08,7,07_IchijoKurumayacho,Unknown,0.0,87.0
19,2021-08,8,08_IchijoMuromachi,Unknown,0.0,90.0
19,2021-08,9,09_IchijoShinmachi,Unknown,0.0,63.0
19,2021-08,10,10_NijoHorikawa,Unknown,0.0,18.0
19,2021-08,11,11_NijoKarasuma,Unknown,0.0,171.0
19,2021-08,12,12_NijoKurumayacho,Unknown,0.0,131.0
19,2021-08,13,13_NijoMuromachi,Unknown,0.0,21.0
19,2021-08,14,14_NijoShinmachi,Unknown,0.0,91.0
19,2021-08,15,15_SanjoHorikawa,Unknown,0.0,31.0
19,2021-08,16,16_SanjoKarasuma,Unknown,-147.1742,147.0
19,2021-08,17,17_SanjoKurumayacho,Unknown,0.0,131.0
19,2021-08,18,18_SanjoMuromachi,Unknown,0.0,305.0
19,2021-08,19,19_SanjoShinmachi,Unknown,0.0,10.0
19,2021-08,20,20_ShijoHorikawa,Unknown,0.0,61.0
19,2021-08,21,21_ShijoKarasuma,Unknown,0.0,10318.0
19,2021-08,22,22_ShijoKurumayacho,Unknown,118.9277,97.0
19,2021-08,23,23_ShijoMuromachi,Unknown,-109.5721,135.0
19,2021-08,24,24_ShijoShinmachi,Unknown,0.0,62.0
20,2021-09,0,00_GojoHorikawa,Unknown,0.0,53.0
20,2021-09,1,01_GojoKarasuma,Unknown,212.7717,57.0
20,2021-09,2,02_GojoKurumayacho,Unknown,0.0,235.0
20,2021-09,3,03_GojoMuromachi,Unknown,0.0,156.0
20,2021-09,4,04_GojoShinmachi,Unknown,0.0,158.0
20,2021-09,5,05_IchijoHorikawa,Unknown,0.0,74.0
20,2021-09,6,06_IchijoKarasuma,Unknown,0.0,2.0
20,2021-09,7,07_IchijoKurumayacho,Unknown,0.0,16.0
20,2021-09,8,08_IchijoMuromachi,Unknown,0.0,2.0
20,2021-09,9,09_IchijoShinmachi,Unknown,0.0,34.0
20,2021-09,10,10_NijoHorikawa,Unknown,0.0,114.0
20,2021-09,11,11_NijoKarasuma,Unknown,0.0,23.0
20,2021-09,12,12_NijoKurumayacho,Unknown,0.0,34.0
20,2021-09,13,13_NijoMuromachi,Unknown,0.0,4.0
20,2021-09,14,14_NijoShinmachi,Unknown,0.0,98.0
20,2021-09,15,15_SanjoHorikawa,Unknown,0.0,34.0
20,2021-09,16,16_SanjoKarasuma,Unknown,91.5726,74.0
20,2021-09,17,17_SanjoKurumayacho,Unknown,0.0,80.0
20,2021-09,18,18_SanjoMuromachi,Unknown,0.0,55.0
20,2021-09,19,19_SanjoShinmachi,Unknown,0.0,9.0
20,2021-09,20,20_ShijoHorikawa,Unknown,0.0,77.0
20,2021-09,21,21_ShijoKarasuma,Unknown,0.0,10291.0
20,2021-09,22,22_ShijoKurumayacho,Unknown,257.4458,55.0
20,2021-09,23,23_ShijoMuromachi,Unknown,-8.3358,58.0
20,2021-09,24,24_ShijoShinmachi,Unknown,0.0,95.0
21,2021-10,0,00_GojoHorikawa,Unknown,0.0,49.0
21,2021-10,1,01_GojoKarasuma,Unknown,177.2985,8.0
21,2021-10,2,02_GojoKurumayacho,Unknown,0.0,91.0
21,2021-10,3,03_GojoMuromachi,Unknown,0.0,88.0
21,2021-10,4,04_GojoShinmachi,Unknown,0.0,86.0
21,2021-10,5,05_IchijoHorikawa,Unknown,0.0,56.0
21,2021-10,6,06_IchijoKarasuma,Unknown,0.0,32.0
21,2021-10,7,07_IchijoKurumayacho,Unknown,0.0,13.0
21,2021-10,8,08_IchijoMuromachi,Unknown,0.0,1.0
21,2021-10,9,09_IchijoShinmachi,Unknown,0.0,71.0
21,2021-10,10,10_NijoHorikawa,Unknown,0.0,23.0
21,2021-10,11,11_NijoKarasuma,Unknown,0.0,65.0
21,2021-10,12,12_NijoKurumayacho,Unknown,0.0,39.0
21,2021-10,13,13_NijoMuromachi,Unknown,0.0,69.0
21,2021-10,14,14_NijoShinmachi,Unknown,0.0,153.0
21,2021-10,15,15_SanjoHorikawa,Unknown,0.0,16.0
21,2021-10,16,16_SanjoKarasuma,Unknown,28.3176,3.0
21,2021-10,17,17_SanjoKurumayacho,Unknown,0.0,48.0
21,2021-10,18,18_SanjoMuromachi,Unknown,0.0,205.0
21,2021-10,19,19_SanjoShinmachi,Unknown,0.0,83.0
21,2021-10,20,20_ShijoHorikawa,Unknown,0.0,5.0
21,2021-10,21,21_ShijoKarasuma,Unknown,0.0,10332.0
21,2021-10,22,22_ShijoKurumayacho,Unknown,212.5165,3.0
21,2021-10,23,23_ShijoMuromachi,Unknown,-48.7312,31.0
21,2021-10,24,24_ShijoShinmachi,Unknown,0.0,36.0
22,2021-11,0,00_GojoHorikawa,Unknown,0.0,55.0
22,2021-11,1,01_GojoKarasuma,Unknown,179.754,22.0
22,2021-11,2,02_GojoKurumayacho,Unknown,0.0,54.0
22,2021-11,3,03_GojoMuromachi,Unknown,0.0,41.0
22,2021-11,4,04_GojoShinmachi,Unknown,0.0,64.0
22,2021-11,5,05_IchijoHorikawa,Unknown,0.0,8.0
22,2021-11,6,06_IchijoKarasuma,Unknown,0.0,49.0
22,2021-11,7,07_IchijoKurumayacho,Unknown,0.0,75.0
22,2021-11,8,08_IchijoMuromachi,Unknown,0.0,68.0
22,2021-11,9,09_IchijoShinmachi,Unknown,0.0,37.0
22,2021-11,10,10_NijoHorikawa,Unknown,0.0,26.0
22,2021-11,11,11_NijoKarasuma,Unknown,0.0,126.0
22,2021-11,12,12_NijoKurumayacho,Unknown,0.0,76.0
22,2021-11,13,13_NijoMuromachi,Unknown,0.0,27.0
22,2021-11,14,14_NijoShinmachi,Unknown,0.0,33.0
22,2021-11,15,15_SanjoHorikawa,Unknown,0.0,48.0
22,2021-11,16,16_SanjoKarasuma,Unknown,-60.9697,19.0
22,2021-11,17,17_SanjoKurumayacho,Unknown,0.0,84.0
22,2021-11,18,18_SanjoMuromachi,Unknown,0.0,121.0
22,2021-11,19,19_SanjoShinmachi,Unknown,0.0,71.0
22,2021-11,20,20_ShijoHorikawa,Unknown,0.0,35.0
22,2021-11,21,21_ShijoKarasuma,Unknown,0.0,10288.0
22,2021-11,22,22_ShijoKurumayacho,Unknown,166.0968,28.0
22,2021-11,23,23_ShijoMuromachi,Unknown,-77.0155,22.0
22,2021-11,24,24_ShijoShinmachi,Unknown,0.0,167.0
23,2021-12,0,00_GojoHorikawa,Unknown,0.0,16.0
23,2021-12,1,01_GojoKarasuma,Unknown,205.1964,3.0
23,2021-12,2,02_GojoKurumayacho,Unknown,0.0,104.0
23,2021-12,3,03_GojoMuromachi,Unknown,0.0,40.0
23,2021-12,4,04_GojoShinmachi,Unknown,0.0,5.0
23,2021-12,5,05_IchijoHorikawa,Unknown,0.0,21.0
23,2021-12,6,06_IchijoKarasuma,Unknown,0.0,44.0
23,2021-12,7,07_IchijoKurumayacho,Unknown,0.0,50.0
23,2021-12,8,08_IchijoMuromachi,Unknown,0.0,15.0
23,2021-12,9,09_IchijoShinmachi,Unknown,0.0,18.0
23,2021-12,10,10_NijoHorikawa,Unknown,0.0,40.0
23,2021-12,11,11_NijoKarasuma,Unknown,0.0,50.0
23,2021-12,12,12_NijoKurumayacho,Unknown,0.0,11.0
23,2021-12,13,13_NijoMuromachi,Unknown,0.0,62.0
23,2021-12,14,14_NijoShinmachi,Unknown,0.0,91.0
23,2021-12,15,15_SanjoHorikawa,Unknown,0.0,68.0
23,2021-12,16,16_SanjoKarasuma,Unknown,2.6405,19.0
23,2021-12,17,17_SanjoKurumayacho,Unknown,0.0,54.0
23,2021-12,18,18_SanjoMuromachi,Unknown,0.0,121.0
23,2021-12,19,19_SanjoShinmachi,Unknown,0.0,15.0
23,2021-12,20,20_ShijoHorikawa,Unknown,0.0,32.0
23,2021-12,21,21_ShijoKarasuma,Unknown,0.0,10221.0
23,2021-12,22,22_ShijoKurumayacho,Unknown,202.8597,4.0
23,2021-12,23,23_ShijoMuromachi,Unknown,-3.7858,16.0
23,2021-12,24,24_ShijoShinmachi,Unknown,0.0,46.0
