t_idx,time_label,node_idx,node_label,node_kl_drift,node_univariate_z_score,micro_anomaly_flag
47,2020-W48,7,ACC_Payroll_Exp,0.0,1.9402,0
47,2020-W48,8,ACC_Rent_Exp,0.0,2.6779,0
48,2020-W49,0,ACC_Accounts_Payable,0.0,1.0049,0
48,2020-W49,1,ACC_Inventory,0.0,1.3638,0
48,2020-W49,2,ACC_Accounts_Receivable,0.0,0.7732,0
48,2020-W49,3,ACC_Cash,0.5874,0.7712,0
48,2020-W49,4,ACC_Travel_Exp,0.0,1.002,0
48,2020-W49,5,ACC_COGS,0.0,0.4529,0
48,2020-W49,6,ACC_Sales_Revenue,0.0,0.3464,0
48,2020-W49,7,ACC_Payroll_Exp,0.0,0.575,0
48,2020-W49,8,ACC_Rent_Exp,0.0,0.5533,0
49,2020-W50,0,ACC_Accounts_Payable,0.0,1.4026,0
49,2020-W50,1,ACC_Inventory,0.0,0.1443,0
49,2020-W50,2,ACC_Accounts_Receivable,0.0,0.0071,0
49,2020-W50,3,ACC_Cash,1.4183,1.2734,0
49,2020-W50,4,ACC_Travel_Exp,0.0,0.7422,0
49,2020-W50,5,ACC_COGS,0.0,0.3872,0
49,2020-W50,6,ACC_Sales_Revenue,0.0,0.1092,0
49,2020-W50,7,ACC_Payroll_Exp,0.0,0.575,0
49,2020-W50,8,ACC_Rent_Exp,0.0,0.5533,0
50,2020-W51,0,ACC_Accounts_Payable,0.0,1.2176,0
50,2020-W51,1,ACC_Inventory,0.0,1.3292,0
50,2020-W51,2,ACC_Accounts_Receivable,0.0,5.4423,1
50,2020-W51,3,ACC_Cash,1.1398,0.2478,0
50,2020-W51,4,ACC_Travel_Exp,0.0,1.1394,0
50,2020-W51,5,ACC_COGS,0.0,1.4068,0
50,2020-W51,6,ACC_Sales_Revenue,0.0,1.5859,0
50,2020-W51,7,ACC_Payroll_Exp,0.0,0.575,0
50,2020-W51,8,ACC_Rent_Exp,0.0,0.5533,0
51,2020-W52,0,ACC_Accounts_Payable,0.0,0.7067,0
51,2020-W52,1,ACC_Inventory,0.0,0.6948,0
51,2020-W52,2,ACC_Accounts_Receivable,0.0,1.9014,0
51,2020-W52,3,ACC_Cash,0.7848,2.5411,0
51,2020-W52,4,ACC_Travel_Exp,0.0,0.2393,0
51,2020-W52,5,ACC_COGS,0.0,0.6114,0
51,2020-W52,6,ACC_Sales_Revenue,0.0,0.441,0
51,2020-W52,7,ACC_Payroll_Exp,0.0,2.0628,0
51,2020-W52,8,ACC_Rent_Exp,0.0,0.2244,0
